0.0,0.5,0.5,昔々、浦島太郎という心優しい若者がいたんだ。
0.0,0.5,0.5,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけた。
0.0,0.5,0.5,彼はすぐに亀を助けて、海に返してあげたんだ。
0.0,0.5,0.5,翌日、浦島太郎が釣りをしていると、大きな亀が現れた。
0.0,0.5,0.5,亀は「昨日助けてくれたお礼に竜宮城にご案内します」って言ったんだ。
0.0,0.5,0.5,浦島太郎は亀に乗って、竜宮城に行ったんだよ。
0.0,0.5,0.5,竜宮城では、美しい乙姫様が迎えてくれたんだ。
0.0,0.5,0.5,浦島太郎は竜宮城で楽しい時間を過ごした。
0.0,0.5,0.5,でも、しばらくして家族が心配になって、浦島太郎は帰ることにしたんだ。
0.0,0.5,0.5,乙姫様は「これはお土産です」って言って、玉手箱を渡したんだよ。
0.0,0.5,0.5,浦島太郎が地上に戻ると、村の様子が全然違っていたんだ。
0.0,0.5,0.5,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになっちゃったんだ。
0.0,0.5,0.5,実は竜宮城での数日が、地上では何百年も経ってたんだね。
0.5,0.0,0.5,昔々、浦島太郎という心優しい若者が住んでいました。
0.5,0.0,0.5,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
0.5,0.0,0.5,彼は亀を助けて、海に返しました。
0.5,0.0,0.5,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
0.5,0.0,0.5,亀は「昨日助けてくれたお礼に竜宮城へご案内します」と言いました。
0.5,0.0,0.5,浦島太郎は亀に乗って、竜宮城へ行きました。
0.5,0.0,0.5,竜宮城では、美しい乙姫様が迎えてくれました。
0.5,0.0,0.5,浦島太郎は竜宮城で楽しい時間を過ごしました。
0.5,0.0,0.5,しかし、しばらくして家族が心配になり、浦島太郎は帰ることにしました。
0.5,0.0,0.5,乙姫様は「これはお土産です」と言って、玉手箱を渡しました。
0.5,0.0,0.5,浦島太郎が地上に戻ると、村の様子が全く変わっていました。
0.5,0.0,0.5,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。
0.5,0.0,0.5,実は竜宮城での数日が、地上では何百年も経っていたのです。
0.5,0.5,0.0,昔々、浦島太郎という心優しい若者がいました。
0.5,0.5,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
0.5,0.5,0.0,彼は亀を助けて、海に返しました。
0.5,0.5,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
0.5,0.5,0.0,亀は「昨日助けてくれたお礼に竜宮城へご案内します」と言いました。
0.5,0.5,0.0,浦島太郎は亀に乗って、竜宮城へ行きました。
0.5,0.5,0.0,竜宮城では、美しい乙姫様が迎えてくれました。
0.5,0.5,0.0,浦島太郎は竜宮城で楽しい時間を過ごしました。
0.5,0.5,0.0,しかし、しばらくして家族が心配になり、浦島太郎は帰ることにしました。
0.5,0.5,0.0,乙姫様は「これはお土産です」と言って、玉手箱を渡しました。
0.5,0.5,0.0,浦島太郎が地上に戻ると、村の様子が全く変わっていました。
0.5,0.5,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。
0.5,0.5,0.0,実は竜宮城での数日が、地上では何百年も経っていたのです。
0.5,0.0,0.0,昔々、浦島太郎という若者がいました。
0.5,0.0,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
0.5,0.0,0.0,彼は亀を助け、海に返しました。
0.5,0.0,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
0.5,0.0,0.0,亀は「昨日助けてくれたお礼に竜宮城へご案内します」と言いました。
0.5,0.0,0.0,浦島太郎は亀に乗って、竜宮城へ行きました。
0.5,0.0,0.0,竜宮城では、美しい乙姫様が迎えてくれました。
0.5,0.0,0.0,浦島太郎は竜宮城で楽しい時間を過ごしました。
0.5,0.0,0.0,しばらくして、浦島太郎は帰ることにしました。
0.5,0.0,0.0,乙姫様は「これはお土産です」と言って、玉手箱を渡しました。
0.5,0.0,0.0,浦島太郎が地上に戻ると、村の様子が全く変わっていました。
0.5,0.0,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。
0.5,0.0,0.0,竜宮城での数日は、地上では何百年も経っていたのです。
0.0,0.5,0.0,昔々、浦島太郎という若者がいたんだよ。
0.0,0.5,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけたんだ。
0.0,0.5,0.0,彼はすぐに亀を助けて、海に返してあげたんだよ。
0.0,0.5,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れたんだ。
0.0,0.5,0.0,亀は「昨日助けてくれたお礼に竜宮城へご案内します」って言ったんだよ。
0.0,0.5,0.0,浦島太郎は亀に乗って、竜宮城へ行ったんだ。
0.0,0.5,0.0,竜宮城では、美しい乙姫様が迎えてくれたんだよ。
0.0,0.5,0.0,浦島太郎は竜宮城で楽しい時間を過ごしたんだ。
0.0,0.5,0.0,でも、しばらくして浦島太郎は家族が心配になって、帰ることにしたんだよ。
0.0,0.5,0.0,乙姫様は「これはお土産です」って言って、玉手箱を渡したんだ。
0.0,0.5,0.0,浦島太郎が地上に戻ると、村の様子が全然違っていたんだ。
0.0,0.5,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになっちゃったんだ。
0.0,0.5,0.0,竜宮城での数日は、地上では何百年も経ってたんだよ。
0.0,0.0,0.5,むかしむかし、浦島太郎という若者がいたよ。
0.0,0.0,0.5,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけたんだ。
0.0,0.0,0.5,彼はすぐに亀を助けて、海に返してあげたんだ。
0.0,0.0,0.5,翌日、浦島太郎が釣りをしていると、大きな亀が現れたよ。
0.0,0.0,0.5,亀は「昨日助けてくれたお礼に竜宮城へご案内します」って言ったんだ。
0.0,0.0,0.5,浦島太郎は亀に乗って、竜宮城へ行ったよ。
0.0,0.0,0.5,竜宮城では、美しい乙姫様が迎えてくれたんだ。
0.0,0.0,0.5,浦島太郎は竜宮城で楽しい時間を過ごしたよ。
0.0,0.0,0.5,でも、しばらくして家族が心配になって、浦島太郎は帰ることにしたんだ。
0.0,0.0,0.5,乙姫様は「これはお土産です」って言って、玉手箱を渡したんだよ。
0.0,0.0,0.5,浦島太郎が地上に戻ると、村の様子が全然違っていたんだ。
0.0,0.0,0.5,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになっちゃったんだ。
0.0,0.0,0.5,竜宮城での数日は、地上では何百年も経ってたんだ。
1.0,0.0,0.0,昔々、浦島太郎という心優しい若者がおりました。
1.0,0.0,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
1.0,0.0,0.0,彼は亀を助け、海に返してあげました。
1.0,0.0,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
1.0,0.0,0.0,亀は「昨日助けていただいたお礼に竜宮城へご案内いたします」と言いました。
1.0,0.0,0.0,浦島太郎は亀に乗って、竜宮城へ向かいました。
1.0,0.0,0.0,竜宮城では、美しい乙姫様がお迎えくださいました。
1.0,0.0,0.0,浦島太郎は竜宮城で楽しい時間を過ごしました。
1.0,0.0,0.0,しかし、しばらくして浦島太郎は家族が心配になり、帰ることにしました。
1.0,0.0,0.0,乙姫様は「これはお土産です」と言って、玉手箱をお渡しになりました。
1.0,0.0,0.0,浦島太郎が地上に戻ると、村の様子が全く変わっておりました。
1.0,0.0,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。
1.0,0.0,0.0,実は竜宮城での数日が、地上では何百年も経っていたのです。
0.0,1.0,0.0,昔々、浦島太郎という心優しい若者がいました。
0.0,1.0,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
0.0,1.0,0.0,彼は亀を助け、海に返しました。なんて勇気のある行動でしょう！
0.0,1.0,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
0.0,1.0,0.0,驚いたことに、亀は「昨日助けてくれたお礼に竜宮城へご案内します」と話し始めました。
0.0,1.0,0.0,浦島太郎は驚きながらも亀に乗って、竜宮城へ行きました。
0.0,1.0,0.0,竜宮城では、美しい乙姫様が迎えてくれました。彼は目を疑いました！
0.0,1.0,0.0,浦島太郎は竜宮城で夢のような楽しい時間を過ごしました。
0.0,1.0,0.0,しかし、しばらくして彼は家族が心配になり、帰ることにしました。何と感動的な決断でしょう！
0.0,1.0,0.0,乙姫様は「これはお土産です」と言って、玉手箱を渡しました。
0.0,1.0,0.0,浦島太郎が地上に戻ると、村の様子がまるで別の世界のように変わっていました。
0.0,1.0,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。何という悲劇でしょう！
0.0,1.0,0.0,竜宮城での数日が、地上では何百年も経っていたという驚きの事実が明らかになったのです。
0.0,0.0,1.0,昔々、浦島太郎っていう心優しい若者がいたんだよ。
0.0,0.0,1.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけたんだ。
0.0,0.0,1.0,彼はすぐに亀を助けて、海に返してあげたんだよ。
0.0,0.0,1.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れたんだ。
0.0,0.0,1.0,亀は「昨日助けてくれたお礼に竜宮城へご案内します」って言ったんだよ。
0.0,0.0,1.0,浦島太郎は亀に乗って、竜宮城へ行ったんだ。
0.0,0.0,1.0,竜宮城では、美しい乙姫様が迎えてくれたんだ。
0.0,0.0,1.0,浦島太郎は竜宮城で楽しい時間を過ごしたんだよ。
0.0,0.0,1.0,でも、しばらくして家族が心配になって、浦島太郎は帰ることにしたんだ。
0.0,0.0,1.0,乙姫様は「これはお土産です」って言って、玉手箱を渡したんだよ。
0.0,0.0,1.0,浦島太郎が地上に戻ると、村の様子が全然違っていたんだ。
0.0,0.0,1.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになっちゃったんだよ。
0.0,0.0,1.0,竜宮城での数日が、地上では何百年も経ってたんだよ。
1.0,1.0,0.0,昔々、浦島太郎という心優しい若者がおりました。
1.0,1.0,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
1.0,1.0,0.0,彼はすぐに亀を助け、海に返してあげました。何と勇敢な行動でしょう！
1.0,1.0,0.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
1.0,1.0,0.0,亀は「昨日助けていただいたお礼に竜宮城へご案内いたします」と話し始めました。
1.0,1.0,0.0,浦島太郎は驚きながらも亀に乗って、竜宮城へ向かいました。
1.0,1.0,0.0,竜宮城では、美しい乙姫様がお迎えくださいました。彼はその美しさに目を奪われました！
1.0,1.0,0.0,浦島太郎は竜宮城で夢のような楽しい時間を過ごしました。
1.0,1.0,0.0,しかし、しばらくして浦島太郎は家族が心配になり、帰ることにしました。何と感動的な決断でしょう！
1.0,1.0,0.0,乙姫様は「これはお土産です」と言って、玉手箱をお渡しになりました。
1.0,1.0,0.0,浦島太郎が地上に戻ると、村の様子がまるで別の世界のように変わっておりました。
1.0,1.0,0.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。何という悲劇でしょう！
1.0,1.0,0.0,竜宮城での数日が、地上では何百年も経っていたという驚きの事実が明らかになったのです。
1.0,0.0,1.0,昔々、浦島太郎という心優しい若者がおりました。
1.0,0.0,1.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
1.0,0.0,1.0,彼は亀を助け、海に返してあげました。
1.0,0.0,1.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
1.0,0.0,1.0,亀は「昨日助けていただいたお礼に竜宮城へご案内いたします」と言いました。
1.0,0.0,1.0,浦島太郎は亀に乗って、竜宮城へ向かいました。
1.0,0.0,1.0,竜宮城では、美しい乙姫様がお迎えくださいました。
1.0,0.0,1.0,浦島太郎は竜宮城で楽しい時間を過ごしました。
1.0,0.0,1.0,しかし、しばらくして浦島太郎は家族が心配になり、帰ることにしました。
1.0,0.0,1.0,乙姫様は「これはお土産です」と言って、玉手箱をお渡しになりました。
1.0,0.0,1.0,浦島太郎が地上に戻ると、村の様子が全く変わっておりました。
1.0,0.0,1.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになってしまいました。
1.0,0.0,1.0,実は竜宮城での数日が、地上では何百年も経っていたのです。
0.0,1.0,1.0,昔々、浦島太郎という心優しい若者がいました。
0.0,1.0,1.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけたんだ。
0.0,1.0,1.0,彼はすぐに亀を助けて、海に返してあげたんだよ。なんて勇敢な行動でしょう！
0.0,1.0,1.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れたんだ。
0.0,1.0,1.0,亀は「昨日助けてくれたお礼に竜宮城へご案内します」と話し始めたんだよ。
0.0,1.0,1.0,浦島太郎は驚きながらも亀に乗って、竜宮城へ行ったんだ。
0.0,1.0,1.0,竜宮城では、美しい乙姫様が迎えてくれたんだよ。彼はその美しさに目を奪われたんだ！
0.0,1.0,1.0,浦島太郎は竜宮城で夢のような楽しい時間を過ごしたんだよ。
0.0,1.0,1.0,でも、しばらくして浦島太郎は家族が心配になって、帰ることにしたんだ。何と感動的な決断でしょう！
0.0,1.0,1.0,乙姫様は「これはお土産です」って言って、玉手箱を渡したんだ。
0.0,1.0,1.0,浦島太郎が地上に戻ると、村の様子が全然違っていたんだよ。
0.0,1.0,1.0,彼が玉手箱を開けると、白い煙が出てきて、たちまちおじいさんになっちゃったんだ。何という悲劇でしょう！
0.0,1.0,1.0,竜宮城での数日が、地上では何百年も経っていたんだよ。驚きの事実が明らかになったんだ！
0.0,0.0,0.0,昔々、浦島太郎っていう心優しい若者がいた。
0.0,0.0,0.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめてるのを見つけた。
0.0,0.0,0.0,彼は亀を助けて、海に返してあげた。
0.0,0.0,0.0,次の日、浦島太郎が釣りをしていると、大きな亀が現れた。
0.0,0.0,0.0,亀は「昨日助けてくれてありがとう。竜宮城に案内するよ」と言った。
0.0,0.0,0.0,浦島太郎は亀に乗って、竜宮城に行った。
0.0,0.0,0.0,竜宮城では、美しい乙姫様が迎えてくれた。
0.0,0.0,0.0,浦島太郎は竜宮城で楽しい時間を過ごした。
0.0,0.0,0.0,でも、しばらくして浦島太郎は家族が心配になって、帰ることにした。
0.0,0.0,0.0,乙姫様は「これはお土産だよ」と言って、玉手箱を渡した。
0.0,0.0,0.0,浦島太郎が地上に戻ると、村の様子がすっかり変わっていた。
0.0,0.0,0.0,彼が玉手箱を開けると、白い煙が出てきて、あっという間におじいさんになってしまった。
0.0,0.0,0.0,実は竜宮城での数日が、地上では何百年も経っていたんだ。
1.0,1.0,1.0,昔々、浦島太郎という心優しい若者がおりました。
1.0,1.0,1.0,ある日、浦島太郎は浜辺で子供たちが亀をいじめているのを見つけました。
1.0,1.0,1.0,彼はすぐに亀を助け、海に返してあげました。本当に勇敢な行動でしたね！
1.0,1.0,1.0,翌日、浦島太郎が釣りをしていると、大きな亀が現れました。
1.0,1.0,1.0,亀は「昨日助けていただいたお礼に竜宮城へご案内いたします」と言いました。
1.0,1.0,1.0,浦島太郎は驚きながらも亀に乗って、竜宮城へ向かいました。
1.0,1.0,1.0,竜宮城では、美しい乙姫様が迎えてくださいました。彼はその美しさに驚かされました！
1.0,1.0,1.0,浦島太郎は竜宮城で夢のような楽しい時間を過ごしました。
1.0,1.0,1.0,しかし、しばらくして浦島太郎は家族が心配になり、帰ることにしました。家族思いの決断ですね！
1.0,1.0,1.0,乙姫様は「これはお土産です」と言って、玉手箱を渡しました。
1.0,1.0,1.0,浦島太郎が地上に戻ると、村の様子がすっかり変わっておりました。
1.0,1.0,1.0,彼が玉手箱を開けると、白い煙が出てきて、あっという間におじいさんになってしまいました。なんて悲しいことでしょう！
1.0,1.0,1.0,実は竜宮城での数日が、地上では何百年も経っていたのです。驚きですよね！
